rot	tilt	psi
47.2228	84.8065	-179.3366
-166.9219	108.0046	-46.0973
-160.8365	109.4666	119.1939
62.5327	159.9708	-52.588
101.0489	151.5679	160.1594
77.7334	108.4735	-77.0872
-139.5701	118.0824	52.1823
-25.7484	104.8092	-89.8649
140.6066	152.0031	-48.7377
136.3685	75.2189	105.0111
-176.9922	81.33	142.4536
-16.4836	74.2594	128.9783
-75.7873	73.6253	28.3588
-81.0711	73.1631	-149.4473
-86.6436	163.3634	-172.4271
15.1145	78.2814	44.8568
-164.7005	57.9618	-27.6021
-120.2925	112.9037	-128.6773
-32.4918	106.8255	47.099
91.4179	98.4445	172.3628
-39.5855	142.3965	88.6575
113.7881	31.3586	127.9402
-76.3613	52.9668	53.2227
-154.9897	46.8231	111.0127
71.8492	34.6822	42.3535
165.187	12.3181	172.1433
-146.4143	47.328	-140.1737
-143.0823	50.2546	39.0371
26.3865	12.0589	-154.319
142.5693	29.0006	-36.1121
-135.3058	36.3149	-62.4825
-163.1512	61.0467	125.0032
-39.9756	108.4771	-50.5309
-2.9701	92.7318	119.1424
-107.6451	105.7644	-83.0821
-105.2843	101.6505	96.8138
-72.5408	147.8277	-13.4651
0.5891	49.5138	5.1258
-133.6925	77.3039	104.0843
-136.6486	84.8763	-78.4958
-50.7424	114.3645	23.7126
142.7244	45.0925	150.1229
-1.1718	84.3474	42.936
11.7256	92.9624	-133.1841
-137.218	24.7649	-123.5265
112.7767	125.5737	13.8079
-121.951	54.9075	-20.0297
120.3729	85.5317	-135.9473
-175.4352	150.2645	179.6076
178.1646	55.2262	-20.5625
96.4397	95.7697	-150.1429
99.4973	96.884	29.5496
-116.7815	19.7239	-4.1536
-65.7152	19.8104	109.1899
161.1762	45.9989	99.0428
6.6461	172.9636	42.0707
72.5209	101.0245	47.9069
71.3443	50.8602	13.0758
-177.4861	131.3505	-109.5996
-116.3182	113.6084	38.9792
-122.0304	84.298	-141.524
165.3765	143.4086	177.5993
-149.3697	62.3897	119.5213
-151.0083	65.6217	-59.2719
-159.6439	100.4327	37.8161
-56.8992	74.0456	88.0835
69.6213	85.7398	-40.4629
-45.6293	119.4806	-125.8998
-151.6103	72.0117	-54.5267
-32.6104	103.5855	30.9948
-110.8703	70.5045	45.4368
9.5337	120.5569	-135.8374
83.4202	125.2739	114.3098
-90.1453	36.4458	-143.0497
-91.6466	30.351	38.3749
-30.9687	123.1157	133.5064
127.7706	50.8685	53.8552
177.0471	27.4353	163.3468
159.6804	18.1658	-138.7403
67.181	101.7602	54.7581
5.6075	66.44	-46.219
-165.8155	31.3509	123.7576
-156.5565	114.334	170.6711
100.9802	102.0666	-111.8238
-75.4075	56.6679	132.9075
-78.7088	60.2792	-44.5826
-9.4763	18.2761	75.5361
-57.531	108.0011	-163.005
-53.5096	114.7439	18.9432
73.4209	142.629	-77.079
79.588	144.7935	110.2388
-174.1257	66.2363	-42.4338
17.026	121.414	146.1368
28.7553	115.4017	-30.3076
-0.8532	141.7563	-77.5812
151.3924	46.9904	138.5691
157.6662	52.2977	-42.6489
-65.1285	63.409	-163.8569
146.0876	40.7688	-55.4598
71.9034	125.3352	-153.1455
-18.3111	38.2203	-32.8109
-58.5358	117.1024	-155.0522
102.5987	151.619	-173.8085
-48.0069	97.7411	113.2874
28.4691	156.4594	97.6266
76.5091	47.3398	-132.614
85.9262	74.7855	-15.0527
-95.1257	35.2382	-34.534
28.6922	118.3036	-38.8482
-58.6708	69.3602	-134.1642
85.3119	101.0633	-62.3712
86.5683	102.0967	115.0688
-99.3742	73.2566	82.3398
12.5598	125.7801	-99.9267
17.9254	127.6784	79.5122
-78.6813	68.4304	2.8638
-162.5415	45.1023	155.8584
16.5967	97.0227	155.4776
17.1802	99.8021	-25.0685
-99.4726	150.6013	-30.798
169.6281	12.613	111.3108
-173.3691	122.0578	152.6971
73.3913	24.4725	138.5149
-3.803	18.0836	4.4253
-98.655	124.5033	-95.5106
85.2918	31.3412	-169.2184
32.0956	131.5971	-112.8759
-36.3611	84.3688	-0.7613
-36.2644	81.733	179.227
82.6919	123.8742	49.3926
-139.7449	64.853	79.5355
-7.144	114.9742	-91.358
144.814	82.7077	-37.8861
121.8093	134.7735	100.9837
-153.1665	54.1518	17.5312
-153.0301	69.5805	152.6882
68.3689	112.4439	84.3536
-52.693	33.1374	-142.7806
84.9539	13.7485	-132.2707
124.2267	149.5677	158.4638
-139.5556	56.7348	79.771
72.1371	102.8811	2.8887
45.261	137.9871	-166.8467
-20.9813	91.5451	154.3872
-166.8247	11.204	170.6008
-165.4112	15.1396	-9.7601
-146.5299	66.7675	100.0922
-12.4518	97.5728	112.4547
-6.1195	107.6795	-65.9059
-170.393	39.0826	-47.1364
92.7015	20.5915	130.8198
147.506	62.6983	-163.1149
-169.9905	90.3736	35.9016
107.0162	92.629	157.5906
-62.7812	106.2973	-12.6892
38.3014	75.472	-82.7037
62.5357	112.5645	-67.0894
-55.1441	116.9526	113.9556
-53.0419	119.3713	-41.4848
17.2726	87.7103	131.1551
-8.9727	88.6694	160.7542
-169.4563	106.9886	-149.1445
-167.0886	50.0534	103.4445
155.2367	61.6346	62.072
-112.6639	40.0045	3.4343
177.6533	60.8953	31.3729
-86.8192	52.5143	-75.2057
-140.5429	29.7731	79.8776
-9.2778	71.7746	-113.8189
72.2552	74.8754	-58.4485
74.3945	88.2668	169.4474
110.8263	138.015	111.3009
48.8264	100.2718	32.9697
49.5873	98.5924	-150.3623
-14.6702	59.5476	30.8329
42.4968	116.5011	-160.275
71.9287	70.1668	-149.935
48.1358	117.9966	-28.8827
-82.2083	156.1838	110.4688
-89.3417	155.724	-77.4536
17.4226	121.3025	-106.9701
27.4491	147.5711	96.8473
-119.2382	107.3956	-87.5934
127.3451	104.3262	-68.4394
128.3068	114.2086	117.737
-23.7294	149.3843	-0.121
-159.3264	49.596	-23.094
-141.6991	39.4297	-176.4597
123.8483	50.9881	-5.4066
-48.8756	84.98	12.2363
-148.1717	43.1461	143.8492
89.4478	140.5282	57.2097
-126.5665	38.5396	-170.6819
-164.0789	75.7339	177.5831
-162.3085	77.3823	-2.3403
-34.3025	173.5379	88.1589
102.2107	142.7949	157.1643
95.1111	146.0249	-28.6139
105.3647	49.4542	-45.3484
-95.0644	145.8214	-93.6703
173.8558	97.965	-130.6383
-142.0285	86.7894	111.8501
168.1115	81.7965	-160.05
-129.6554	71.0834	92.0868
47.3072	90.1709	-11.1525
-119.7644	112.9567	-128.665
-117.812	79.2677	45.3249
-153.4728	93.9104	176.226
-147.5065	99.0515	-2.4631
-178.5583	85.2991	-74.4172
84.4396	144.0888	19.9176
174.0348	136.998	-13.576
172.9516	135.0609	166.6991
-113.6324	120.2188	14.8799
98.9609	122.7039	24.2718
-163.6273	93.2849	64.7568
47.3226	125.6652	178.695
148.8743	150.5065	109.1847
148.0638	151.2846	-71.6989
-137.1902	20.5724	-82.721
-9.8305	117.4873	14.2133
25.7555	123.9714	-47.3821
133.3062	126.3358	69.7683
36.2056	111.6269	60.1904
-95.6352	132.0372	-67.2333
160.8633	75.9412	-146.856
11.6613	18.3164	59.3399
-80.8046	97.6431	-170.1744
63.8272	150.8687	-78.3433
-134.3311	29.3119	-7.7955
-87.0846	81.6501	-97.3305
-166.7863	117.8674	130.9074
-156.8036	93.5744	149.9043
-168.7918	164.9006	173.1911
98.2175	23.1493	55.2138
93.4548	24.7854	-123.1359
61.8912	117.7831	163.0457
129.4348	16.0258	95.125
-31.0662	135.5934	114.372
12.2415	136.7862	-83.8531
-40.5164	107.0655	69.7759
-43.0694	106.0814	-110.9526
105.9296	55.6291	-11.3183
17.063	114.5322	137.1506
-0.3581	167.5035	-173.2962
71.2828	78.2372	148.7794
65.3356	84.6081	-26.9595
-143.8009	75.3645	179.8202
122.9132	158.7441	135.342
11.8171	93.3286	-70.3012
12.8096	89.315	111.8801
44.7828	85.4201	169.7919
-10.8844	120.9472	-90.6789
-114.554	41.525	-24.4899
-80.6047	110.5873	13.4366
41.7636	102.085	33.8383
14.8724	139.2587	22.8212
0.4055	102.436	179.9075
-98.5071	13.3321	139.6431
-48.6602	96.2276	-13.9348
-46.1524	93.5434	164.0905
-170.0468	35.9801	-47.3997
-159.0834	88.5233	139.4801
-136.8135	64.8196	23.8264
-144.3085	66.3608	-159.3586
-77.4297	66.1977	76.8444
149.5872	94.7962	-95.0088
-9.1988	120.9832	-46.1535
-4.662	118.5739	136.394
34.2711	67.729	101.0615
139.4761	62.5864	-120.402
38.1261	81.1145	-132.7761
-64.9049	66.6197	-104.6295
-76.5685	60.1255	-51.983
80.3891	111.1129	-83.1494
118.562	82.6855	-21.5614
94.5926	111.5878	101.8632
91.7949	112.047	-79.1767
77.6022	22.4743	92.0499
65.0513	131.5673	-35.6444
-64.2808	116.7459	-105.596
-159.7953	24.9712	47.3366
-167.6234	23.1681	-127.4173
-132.1147	31.0284	-161.4271
-138.7595	36.3479	-6.8507
104.7868	67.6922	-81.4745
50.8822	122.7472	169.0144
122.7705	37.0991	134.2834
-119.344	64.8987	-174.3774
-21.466	65.3447	-116.3977
95.2854	34.4765	166.4954
-2.5535	64.9507	-171.6782
45.377	38.3742	-179.6334
41.4323	38.4759	3.3524
-19.6742	123.607	-147.5442
93.4594	74.1676	-86.0974
-148.914	26.9963	78.9841
80.5311	88.0797	-161.2686
-102.6275	81.348	69.0816
-108.3276	85.6793	-104.3321
-121.3336	54.4791	-18.0861
-67.5442	129.4517	-153.7697
127.3827	50.8546	5.4847
60.2006	11.8454	-133.6951
172.6204	104.1925	48.4994
-75.2814	112.7922	-43.471
-77.5843	93.3485	129.593
152.9935	44.7209	37.0392
4.1987	123.4457	154.668
80.7418	126.271	122.3199
120.5189	137.847	-32.0262
40.9297	69.5194	-121.9753
9.1552	135.7293	79.1931
101.534	45.5382	85.0348
39.2699	44.097	137.2011
47.8656	148.0236	88.4794
-8.7284	104.3201	-37.5441
43.409	119.1895	-8.1272
38.0389	144.4548	45.7856
-179.0635	54.579	132.767
124.0478	129.5295	36.7129
75.9295	120.4266	-151.1266
20.3367	96.1768	146.7507
83.302	117.3706	-79.5692
103.1875	26.6501	-151.235
-145.1287	42.9667	73.6397
-104.7687	83.1387	-96.5897
-100.8566	81.7212	81.5465
21.7416	75.4271	-133.8384
152.6914	50.5793	122.5198
-31.881	78.5405	8.0029
-59.913	84.7632	-155.6486
82.2173	78.232	-51.1391
-157.3638	122.11	-126.0594
-155.7096	65.676	19.1584
-42.6998	72.4968	-176.7769
-137.9498	45.3813	92.8653
-147.7467	47.0898	-83.4562
34.611	78.7072	168.9392
179.0312	34.1783	27.8795
96.2478	23.6741	130.123
2.6589	118.1671	-153.2539
3.422	88.0987	22.7774
52.5722	112.0024	106.1998
94.9641	99.4023	-45.2234
-118.3924	164.1468	-92.3097
-105.3499	161.7323	102.9802
51.2244	137.5377	41.0997
55.4708	110.7157	-130.0667
55.5549	111.3954	46.4682
-4.1301	108.688	16.7519
-117.1621	92.547	-153.1304
-118.7563	99.6031	32.0922
48.1866	98.6548	-134.5227
113.2967	55.8765	176.3376
-158.2432	55.4147	153.6902
107.4216	96.0908	124.6482
106.415	102.5858	-55.3217
-112.5107	117.3801	-94.1715
-104.623	86.9431	68.7758
1.2238	43.9804	-6.4602
74.5291	62.1445	-157.4445
163.114	60.6242	-92.8979
170.0474	61.0423	79.5757
-166.2033	136.3793	44.3158
-101.0737	80.0539	-55.0211
-12.0436	100.1234	-138.3189
-18.8536	131.6752	-75.9395
102.9793	19.0449	-169.4401
91.3898	105.4197	9.9897
48.5563	121.445	-85.9869
140.7735	47.5873	24.7155
58.2204	158.3893	-56.9875
43.4201	165.9777	136.2841
-85.3528	36.4972	-135.0574
-89.2783	16.8062	85.7196
39.6115	139.1761	134.6804
-56.1976	95.4363	-92.388
-42.958	75.2164	84.9595
176.305	28.1731	81.7108
-95.2517	69.2268	147.7645
-151.3339	26.173	28.7343
80.5662	101.197	68.0705
73.2207	102.0195	-115.5612
-69.5255	71.6377	-149.6502
30.5158	75.4069	-30.77
31.9792	73.1771	148.8337
23.6583	53.1226	-92.2594
37.3011	130.9601	159.5102
-41.509	75.2698	-64.2497
-38.1913	76.6179	114.9443
64.0507	77.2167	152.1294
61.5051	79.3399	-25.9465
-128.1011	38.6837	-149.5958
-44.1334	141.4901	109.615
-174.5252	53.7643	-34.4493
-169.699	59.7213	172.4873
152.1092	59.0201	-91.3567
112.3967	72.7834	155.6179
109.7011	74.7454	-24.7614
-131.8502	49.2775	51.4203
-136.3024	48.9836	-125.7437
-85.1143	51.0443	-61.4847
111.2859	30.3636	-90.3929
-82.1489	108.1614	11.4605
-18.8628	87.6868	34.5908
-100.0525	129.6081	-11.8994
-91.7917	124.639	173.8962
-27.1545	115.6151	-30.8939
-27.8975	115.5662	137.8907
-153.6442	86.627	163.2059
77.0795	104.2245	-88.3697
108.9218	110.6854	32.9517
105.8135	109.922	-147.5609
-61.779	38.6031	-98.8881
56.9692	64.8329	69.6692
-102.4369	36.3469	-64.7302
-131.9271	40.2184	147.6703
92.7568	93.5181	112.8056
108.4917	26.5833	-42.6938
-128.9328	58.9759	-177.1063
-130.1821	61.0195	2.1121
164.1564	87.2141	-101.8387
176.9987	50.2551	128.2462
77.1167	45.4251	-85.7708
-1.7399	142.8954	-123.4896
-108.4704	35.159	-140.2949
74.0676	136.1062	-37.4923
-154.6223	50.8369	135.2357
108.1989	72.163	5.8308
179.4146	36.5657	157.7998
179.8472	96.7471	142.8003
166.4458	44.4393	70.5205
0.4988	88.0465	146.3981
-3.5042	84.9852	-35.2306
176.9628	75.799	-36.4893
-14.1948	31.6828	79.6463
-105.593	62.9982	25.7543
-147.9609	52.9457	2.1927
-147.6079	49.1277	-179.4364
-37.5128	91.9745	120.6115
-34.1744	115.4711	-141.8414
167.8291	26.1409	-24.8865
-111.1144	108.9104	-154.3106
-60.8184	28.8757	128.2017
-100.9048	80.0424	-127.1515
-148.3099	86.0791	150.3139
1.628	85.0727	93.4213
14.8999	93.7457	-77.2509
-140.2261	61.4692	175.8711
-67.4203	110.5444	59.4675
-41.7236	71.7678	131.3972
85.8522	96.4166	-24.1878
86.0639	92.765	156.8843
142.4159	117.7037	-96.3234
36.5041	78.7683	-92.3133
64.4413	88.7015	104.1071
-60.282	145.3173	-177.4183
-54.8682	145.9542	3.8874
-165.0682	78.1076	70.7657
-33.0534	74.0819	-5.1832
-29.4828	71.1792	170.9757
44.814	93.5929	112.5775
-7.8198	108.5507	-23.4581
-47.0202	55.6256	-0.278
-46.9282	52.9892	179.6683
128.8445	107.1294	36.7293
-173.9825	91.2207	-136.7884
-152.456	20.1082	-157.2529
-147.5115	26.0473	16.784
54.9077	75.9408	45.3055
101.9548	125.2999	-73.871
11.4039	102.1691	70.9689
8.8609	101.3018	-106.7353
131.9334	24.118	-9.1429
46.0216	59.3884	67.9184
-154.077	137.3851	105.0603
124.5202	68.4249	-46.14
125.7204	144.3207	37.6197
69.9715	80.1574	101.5605
136.0804	130.5874	56.708
135.9806	129.0479	-120.0165
-162.2685	90.9595	-1.5977
156.6947	32.7444	-67.038
-22.409	6.3159	81.6878
-19.0907	68.2612	-77.3953
45.4565	74.8038	42.0097
-88.2143	122.2046	-37.7616
-168.8086	130.2816	-138.1216
-31.7645	57.5413	128.0639
15.7581	65.2566	76.2485
35.1239	86.2347	-51.9977
-178.2468	55.1058	-28.1174
36.2706	61.7792	164.0523
37.4971	62.782	-16.5183
-30.6614	30.6456	171.4449
-98.483	28.7701	28.0789
-31.062	112.2769	-118.4638
-80.8199	49.5645	2.0192
-135.8988	84.0549	159.6043
-136.8761	86.506	-20.3152
37.7741	58.899	-55.0387
-144.5951	90.1996	76.7445
-149.6112	91.4057	-100.8634
131.9284	62.2316	-119.229
-114.7142	92.4017	8.7072
-84.2932	166.9543	-94.4566
-72.588	166.9577	96.9487
36.6278	78.0904	99.2202
101.0363	102.1729	-23.786
-121.6474	36.2547	-34.7711
-33.1207	61.8423	-137.0596
43.5482	173.4551	-167.7339
0.4002	128.2391	-52.0962
-141.8655	46.5171	-137.2136
-139.1768	51.0558	41.0133
124.9968	70.6992	93.1859
175.3206	23.6543	64.3318
-155.3832	92.9093	4.4647
172.1614	32.7351	141.4385
-129.3221	141.6013	-25.8192
-172.0928	115.449	131.6315
72.0459	72.201	-66.3999
76.8091	71.9236	108.7516
-156.8051	35.6203	-95.9135
178.5099	115.1023	-138.1711
30.3729	48.6351	93.3867
27.2208	43.5334	-87.353
-123.874	131.0387	-108.2514
-88.626	42.642	1.9763
-87.2629	39.0879	179.5381
168.7258	15.6019	-87.7466
-178.0392	4.8347	80.5163
130.1599	68.2868	103.5138
90.5767	95.7303	-41.1925
92.3624	93.7837	138.9557
97.755	89.8483	-151.5589
100.6883	101.6317	-33.2728
140.7403	65.7819	-15.1429
139.122	63.3266	166.3533
-35.0479	11.3132	42.962
-112.9968	82.3152	35.8883
-0.4153	34.3515	-30.9929
-149.3295	82.0291	-14.4621
-151.6098	80.1498	165.7349
-125.791	138.1859	72.258
148.8466	18.5551	-29.708
48.9346	118.9413	-15.5888
-172.253	56.8541	77.0544
63.8805	163.162	-16.0547
17.5678	154.8828	96.2668
-176.0599	80.7181	170.7166
-131.7952	136.3057	15.6154
135.6318	44.4193	-46.8862
136.7194	42.3281	136.5425
-44.3047	141.858	179.9965
-100.0756	105.5746	87.1413
-75.7377	84.2758	27.2139
-81.7876	80.2737	-147.8093
22.0319	137.0835	-67.0953
54.5913	60.9893	175.7183
175.7313	94.1129	35.0035
176.3587	45.3074	89.9025
12.26	121.854	-177.467
15.7668	125.4872	1.9385
-35.3478	81.4501	-159.1434
-172.3061	93.1412	-131.6494
74.6384	128.846	-24.2933
71.1723	124.5273	155.4306
174.3246	9.3578	-30.1185
175.1811	86.8665	-81.0905
27.405	121.4964	138.2672
51.6	22.4007	104.4657
73.6389	22.6627	35.9942
61.5545	23.892	-129.5586
118.7475	104.5972	-114.0304
9.1673	142.4548	69.8407
3.4908	140.8059	-116.0186
-4.0592	51.5334	-123.6382
50.4546	10.2325	-127.0132
64.4503	9.9958	38.0933
133.6122	102.8184	-174.3177
-97.2832	159.6543	166.6854
-37.6147	103.5418	-171.369
-37.2653	106.1575	8.7206
157.8528	16.3776	142.5642
-102.7698	76.3609	12.3874
-97.5586	87.3828	-95.5671
-138.2187	166.8724	59.3812
129.8096	77.1906	-164.5291
-178.3321	73.5111	125.7908
91.1305	118.5329	50.3393
-55.6189	86.6879	-139.7849
11.2804	62.6721	-114.2458
-14.77	84.2883	-119.7568
-72.5567	61.895	-108.8724
164.8379	61.9704	-91.9905
47.4293	75.6628	15.4931
13.404	138.7886	-176.9717
51.1343	37.4294	170.4165
20.7595	89.2727	-116.8744
-151.5821	24.2835	40.3144
-114.0287	45.7885	24.9429
-152.7374	8.0427	90.4
174.3228	7.5621	-59.0397
149.2527	36.3446	141.3898
-74.402	52.0111	28.9029
-73.1367	49.7773	-150.3524
134.402	111.3851	-7.96
-97.1645	72.4499	120.2194
28.1887	33.7313	9.1988
-20.0846	115.0047	-120.2358
-127.5571	71.3024	-20.1233
-71.2136	18.5011	46.4033
-81.1009	18.7333	-122.4468
40.9817	123.7208	-149.9943
64.263	133.0555	-156.4389
-39.0564	80.1382	-145.0991
65.2491	90.4053	-76.1631
-39.4129	39.1122	-128.5122
-174.3592	57.5577	-164.4798
149.6867	16.452	-58.5822
163.0173	15.5151	110.0047
-169.9882	68.1885	-99.6922
52.3267	67.2766	-123.4893
108.3554	83.1198	22.4285
-44.2504	145.0813	-86.678
-107.8351	88.4253	156.2229
-156.2251	108.0174	-77.6968
84.1979	107.1452	-106.3301
-45.6427	118.5555	-95.6363
-147.0183	7.0234	-81.9466
35.6353	8.7696	-78.9942
-82.5754	77.0338	27.9491
-22.2025	110.5241	-31.171
89.4816	87.6908	82.791
-51.3278	54.9782	156.8137
89.5943	83.6757	-160.2669
88.9058	88.9467	19.9507
26.1081	85.3425	-100.8811
-40.6999	92.9347	32.5876
-21.8863	102.6766	-160.2604
-28.7603	118.7226	27.5183
152.0125	129.7145	-98.7964
-7.8307	168.2583	-2.3048
106.6377	104.2063	150.2446
176.2408	44.7466	-18.5803
29.2762	145.2648	175.8455
29.2762	145.2648	175.8455
135.0566	110.8318	4.2652
133.6307	106.3719	-177.773
-132.8871	85.8192	-112.5281
-174.5938	59.5686	163.5869
-143.4245	49.6481	142.2218
-148.0404	43.7977	50.2854
-160.1639	17.0193	94.8459
145.1825	92.03	-94.6476
63.9063	133.8391	-78.5895
81.1253	90.3851	76.3494
126.0814	87.2479	-159.8087
-160.626	99.3005	86.2764
146.3928	106.1896	35.2618
142.2155	55.0607	93.2288
-75.6626	133.5602	26.7469
-166.3131	79.7414	114.0877
121.0919	62.3759	119.3137
-166.8392	74.2148	89.7915
-44.6746	96.5613	1.3004
-163.2497	69.9174	129.3842
35.4375	114.08	73.8196
49.5855	127.5287	-63.3413
106.0816	62.1987	-165.5605
5.8275	149.9035	-100.3875
16.8356	157.2799	82.888
21.9221	78.3485	-5.9826
-169.1384	39.3661	26.4092
9.1629	146.0837	15.0156
133.8566	71.5066	-97.9308
146.3235	77.3656	88.5538
20.5519	64.8756	12.213
21.1476	65.1492	-165.6178
131.8004	112.6315	-177.2379
9.9286	96.5027	-114.605
-121.1809	96.6732	-141.5658
-171.0964	58.5472	-78.1304
-169.3829	57.0852	99.5505
155.6837	120.2223	27.5201
78.7281	121.9122	69.3365
37.5409	92.2371	92.6976
80.4144	78.1509	102.6604
28.7504	94.1612	-18.214
174.0122	22.7665	-74.601
-82.2561	124.0388	-60.8806
167.5502	66.033	-43.6424
-34.3874	103.8685	61.4859
-35.8892	100.5185	-119.5933
-24.1196	37.4062	-171.794
-21.6891	37.973	6.2825
-122.3396	62.4835	40.4217
-53.3599	98.2492	179.3718
76.577	31.0249	-160.7744
151.2541	9.8923	150.6882
-142.0894	35.6379	-100.9603
-70.0043	114.1616	93.6891
-2.1748	75.4481	-108.7097
6.4055	69.9086	64.5483
-153.421	45.2739	25.6832
38.1392	82.4939	135.3883
-146.6329	63.5755	-18.4756
165.2612	26.9273	70.4599
86.2492	109.4994	-123.4605
91.7999	110.181	63.7799
-65.1208	111.9406	-137.8268
-173.7674	23.718	68.8686
-101.1009	36.8487	174.1973
-42.1432	101.0109	2.1675
151.3195	59.7908	149.6081
-108.7041	136.388	145.232
-99.4596	113.776	-156.2068
-74.5232	161.468	174.9366
-75.5922	164.0865	-6.0848
144.0233	58.5039	47.29
73.2012	142.2183	-165.2678
38.779	98.6156	42.16
-167.2403	64.5665	21.053
-98.7667	87.559	-84.4924
-96.1305	87.4336	92.5792
-110.0784	152.1435	97.7725
61.4749	114.4395	-48.7403
-91.2045	11.0561	45.5256
40.1026	88.0267	-105.1264
42.6326	88.7751	74.803
-174.8189	93.5715	-56.7304
-174.38	88.7751	124.6853
-150.8324	130.4978	-112.7703
46.1612	34.8053	-163.9795
87.637	76.7769	96.4531
-84.6194	110.0612	-3.0804
4.6346	118.6442	-31.3742
-60.6754	75.1795	-18.8941
144.4205	26.9577	-176.659
-172.3672	61.1673	114.9715
-171.5868	60.0291	-62.2496
118.1695	27.3481	79.4069
157.739	24.6929	43.3383
-97.0196	24.9816	-87.1849
-88.5992	28.3685	63.1618
-158.8122	85.7994	-41.9611
-130.5709	142.3008	-159.708
-129.0842	144.786	21.488
-29.4049	86.3065	84.1496
-69.5528	148.2843	-156.911
91.7911	40.7875	19.9142
-52.7016	25.883	-160.278
175.8634	54.3906	132.3857
174.7426	58.0413	-46.307
36.8588	101.792	-163.4627
-51.86	51.3701	112.0234
147.2359	35.0184	12.2231
13.7156	129.0869	-98.2588
11.5936	127.8028	82.3265
-113.4284	45.1835	142.8094
7.9762	82.4649	-93.2788
44.9859	49.5589	-4.6007
40.2507	45.5659	179.5743
-168.5667	141.5011	25.5966
-177.5637	66.1315	96.6948
18.401	10.1371	-108.9627
-121.9719	60.8761	-158.4194
35.0976	38.3305	-109.9678
43.6517	37.3974	62.7652
142.9676	43.5863	21.093
-167.7171	46.3248	13.8151
169.7677	63.4086	-112.6867
169.7677	63.4086	-112.6867
41.8052	151.2361	-9.5082
6.5019	104.602	53.1765
-108.3786	66.8853	-60.1446
-104.0431	66.5565	118.0631
155.6495	28.9639	161.6053
6.7943	158.8949	-137.9562
-172.005	131.029	129.6751
157.7258	69.4867	10.8895
157.2493	66.8867	-168.9334
-25.6033	77.3535	15.498
-33.5301	74.4037	-168.0537
-172.295	38.198	120.153
-177.1585	11.0126	126.2353
-175.1133	15.2961	-56.6839
-168.8543	81.8168	26.255
86.8739	51.3528	149.7809
67.5922	79.7198	-88.196
79.4239	106.2975	143.2143
-128.1546	135.3002	73.5921
-4.6185	80.3995	24.1261
-92.614	8.9698	36.7536
-120.2238	9.1624	-118.0914
-41.1994	99.1207	45.7657
-43.3721	84.4841	-163.537
92.0429	69.7681	-136.7336
74.0025	110.6233	-56.5747
-75.6153	105.8306	24.1754
10.5043	96.5296	-90.2785
-157.3093	101.3481	28.8574
-41.4698	114.2689	-113.8898
-36.4996	115.7255	71.3582
-24.077	61.3359	112.1121
49.0365	112.029	-53.4956
145.5114	16.876	-107.4308
151.5833	19.6265	64.4952
-167.1167	140.8507	33.2944
-71.4595	131.3502	-102.3634
165.259	44.7627	100.1814
-3.6114	21.4971	-134.134
145.6779	22.46	-20.649
111.2698	29.4593	-116.5843
85.8847	35.9978	69.9518
143.3488	113.0939	96.5834
-168.8758	79.9961	81.6615
109.8827	78.514	-40.4841
110.243	75.4788	140.099
-163.3899	77.9411	10.9308
-141.1878	63.2797	145.5774
148.9495	19.9111	-32.9316
28.7737	83.0299	82.292
-166.1953	23.8377	-178.761
-38.7815	87.7527	-77.0872
-42.2589	116.6674	9.8678
-60.0367	147.9798	-20.415
83.585	91.5272	137.3952
85.7613	87.8134	-41.2807
-75.6518	127.0936	173.5568
-174.6179	35.5297	-7.159
50.2368	118.3824	151.6007
48.827	122.099	-30.5166
3.1274	67.5452	-53.9074
-106.6364	75.6439	170.2701
-155.7369	121.7762	148.5317
-150.33	121.9167	126.4718
149.0811	111.9192	-97.4941
150.1569	111.3721	82.0768
59.8687	35.2851	-136.6852
111.723	82.8194	162.2124
-144.0608	62.9724	-2.1074
73.4849	19.9202	55.9469
152.3875	107.6173	179.3191
152.6529	112.3581	1.8141
101.7188	75.4621	-176.2637
63.3309	67.4933	-91.4335
67.0233	69.6065	87.4303
110.3309	136.0657	151.346
-39.4657	145.8534	30.5212
93.5783	99.784	71.5535
171.5842	42.8235	-175.9593
-92.5993	120.5425	1.8636
